name,state_code,state_name,county,lat,lon,population,feature_type
Bancroft,NE,Nebraska,Cuming,42.026716,-96.617146,,Populated Place
Banner County,NE,Nebraska,,41.54597,-103.71048,,Populated Place
Barneston,NE,Nebraska,Gage,40.048333,-96.576667,,Populated Place
Bartlett,NE,Nebraska,Wheeler,41.8697,-98.556668,,Populated Place
Bartley,NE,Nebraska,Red Willow,40.258113,-100.29075,,Populated Place
Bassett,NE,Nebraska,Rock,42.576293,-99.538732,,Populated Place
Battle Creek,NE,Nebraska,Madison,41.994283,-97.598153,,Populated Place
Bayard,NE,Nebraska,Morrill,41.757923,-103.301887,,Populated Place
Beatrice,NE,Nebraska,Gage,40.270509,-96.743494,,Populated Place
Beaver City,NE,Nebraska,Furnas,40.129036,-99.806532,,Populated Place
Beaver Crossing,NE,Nebraska,Seward,40.788658,-97.291356,,Populated Place
Bee,NE,Nebraska,Seward,41.000675,-97.074469,,Populated Place
Beemer,NE,Nebraska,Cuming,41.937422,-96.815008,,Populated Place
Belden,NE,Nebraska,Cedar,42.402185,-97.195628,,Populated Place
Belgrade,NE,Nebraska,Boone,41.461077,-98.086638,,Populated Place
Bellevue,NE,Nebraska,Sarpy,41.149663,-95.909932,,Populated Place
Bellwood,NE,Nebraska,Butler,41.347389,-97.274657,,Populated Place
Belvidere,NE,Nebraska,Thayer,40.25101,-97.555416,,Populated Place
Benedict,NE,Nebraska,York,41.003268,-97.602921,,Populated Place
Benkelman,NE,Nebraska,Dundy,40.098049,-101.534354,,Populated Place
Bennet,NE,Nebraska,Lancaster,40.63822,-96.5134,,Populated Place
Bennington,NE,Nebraska,Douglas,41.362262,-96.157525,,Populated Place
Bertrand,NE,Nebraska,Phelps,40.560843,-99.575891,,Populated Place
Big Springs,NE,Nebraska,Deuel,41.069621,-102.093273,,Populated Place
Bingham,NE,Nebraska,Sheridan,42.260651,-102.133075,,Populated Place
Bladen,NE,Nebraska,Webster,40.298996,-98.604625,,Populated Place
Blaine County,NE,Nebraska,,41.91276,-99.9769,,Populated Place
Blair,NE,Nebraska,Washington,41.545376,-96.161666,,Populated Place
Bloomfield,NE,Nebraska,Knox,42.597824,-97.654494,,Populated Place
Bloomington,NE,Nebraska,Franklin,40.138257,-99.009438,,Populated Place
Blue Hill,NE,Nebraska,Webster,40.31102,-98.426955,,Populated Place
Blue Springs,NE,Nebraska,Gage,40.140684,-96.659037,,Populated Place
Boelus,NE,Nebraska,Howard,41.100278,-98.697551,,Populated Place
Boone County,NE,Nebraska,,41.70678,-98.06726,,Populated Place
Box Butte County,NE,Nebraska,,42.21977,-103.08568,,Populated Place
Boyd County,NE,Nebraska,,42.89968,-98.76646,,Populated Place
Boys Town,NE,Nebraska,Douglas,41.261111,-96.131667,,Populated Place
Bradshaw,NE,Nebraska,York,40.920718,-97.760699,,Populated Place
Brady,NE,Nebraska,Lincoln,41.051525,-100.373649,,Populated Place
Brainard,NE,Nebraska,Butler,41.183151,-96.988226,,Populated Place
Brewster,NE,Nebraska,Blaine,41.946705,-99.829196,,Populated Place
Bridgeport,NE,Nebraska,Morrill,41.676556,-103.070134,,Populated Place
Bristow,NE,Nebraska,Boyd,42.880575,-98.60267,,Populated Place
Broadwater,NE,Nebraska,Morrill,41.582547,-102.822521,,Populated Place
Brock,NE,Nebraska,Nemaha,40.477227,-95.980145,,Populated Place
Broken Bow,NE,Nebraska,Custer,41.412586,-99.635452,,Populated Place
Brown County,NE,Nebraska,,42.43002,-99.92951,,Populated Place
Brownville,NE,Nebraska,Nemaha,40.399447,-95.69348,,Populated Place
Brule,NE,Nebraska,Keith,41.100186,-101.909933,,Populated Place
Bruning,NE,Nebraska,Thayer,40.330157,-97.557276,,Populated Place
Bruno,NE,Nebraska,Butler,41.271771,-96.964612,,Populated Place
Brunswick,NE,Nebraska,Antelope,42.351023,-97.944008,,Populated Place
Buffalo County,NE,Nebraska,,40.85515,-99.07497,,Populated Place
Burchard,NE,Nebraska,Pawnee,40.105743,-96.348806,,Populated Place
Burr,NE,Nebraska,Otoe,40.560057,-96.238401,,Populated Place
Burt County,NE,Nebraska,,41.85156,-96.3286,,Populated Place
Burwell,NE,Nebraska,Garfield,41.807982,-99.099527,,Populated Place
Bushnell,NE,Nebraska,Kimball,41.213876,-103.907494,,Populated Place
Butler County,NE,Nebraska,,41.22608,-97.13177,,Populated Place
Butte,NE,Nebraska,Boyd,42.912377,-98.845903,,Populated Place
Byron,NE,Nebraska,Thayer,40.02688,-97.761236,,Populated Place
Cairo,NE,Nebraska,Hall,41.000183,-98.616538,,Populated Place
Callaway,NE,Nebraska,Custer,41.248499,-99.993185,,Populated Place
Cambridge,NE,Nebraska,Furnas,40.280767,-100.167579,,Populated Place
Campbell,NE,Nebraska,Franklin,40.296684,-98.737012,,Populated Place
Carleton,NE,Nebraska,Thayer,40.300534,-97.671909,,Populated Place
Carroll,NE,Nebraska,Wayne,42.277009,-97.192612,,Populated Place
Cass County,NE,Nebraska,,40.90972,-96.14087,,Populated Place
Cedar Bluffs,NE,Nebraska,Saunders,41.383492,-96.569115,,Populated Place
Cedar County,NE,Nebraska,,42.59926,-97.2524,,Populated Place
Cedar Creek,NE,Nebraska,Cass,41.036667,-96.099167,,Populated Place
Cedar Rapids,NE,Nebraska,Boone,41.556407,-98.15538,,Populated Place
Center,NE,Nebraska,Knox,42.602451,-97.883567,,Populated Place
Central City,NE,Nebraska,Merrick,41.121259,-98.001693,,Populated Place
Ceresco,NE,Nebraska,Saunders,41.06807,-96.639769,,Populated Place
Chadron,NE,Nebraska,Dawes,42.819268,-102.995331,,Populated Place
Chalco,NE,Nebraska,,41.18389,-96.1503,,Populated Place
Chambers,NE,Nebraska,Holt,42.191606,-98.737846,,Populated Place
Champion,NE,Nebraska,Chase,40.460039,-101.74849,,Populated Place
Chapman,NE,Nebraska,Merrick,40.985592,-98.221723,,Populated Place
Chappell,NE,Nebraska,Deuel,41.096586,-102.452344,,Populated Place
Chase County,NE,Nebraska,,40.5242,-101.69795,,Populated Place
Cherry County,NE,Nebraska,,42.54493,-101.11858,,Populated Place
Chester,NE,Nebraska,Thayer,40.028954,-97.61969,,Populated Place
Cheyenne County,NE,Nebraska,,41.21978,-102.99498,,Populated Place
Clarks,NE,Nebraska,Merrick,41.232797,-97.846143,,Populated Place
Clarkson,NE,Nebraska,Colfax,41.696064,-97.105059,,Populated Place
Clatonia,NE,Nebraska,Gage,40.47236,-96.855513,,Populated Place
Clay Center,NE,Nebraska,Clay,40.511301,-98.038649,,Populated Place
Clay County,NE,Nebraska,,40.52443,-98.05128,,Populated Place
Clearwater,NE,Nebraska,Antelope,42.126562,-98.186761,,Populated Place
Cody,NE,Nebraska,Cherry,42.614556,-101.379846,,Populated Place
Coleridge,NE,Nebraska,Cedar,42.522992,-97.178564,,Populated Place
Colfax County,NE,Nebraska,,41.57402,-97.08646,,Populated Place
Colon,NE,Nebraska,Saunders,41.288261,-96.614132,,Populated Place
Columbus,NE,Nebraska,Platte,41.437225,-97.356469,,Populated Place
Comstock,NE,Nebraska,Custer,41.555254,-99.275281,,Populated Place
Concord,NE,Nebraska,Dixon,42.381982,-96.981035,,Populated Place
Cook,NE,Nebraska,Johnson,40.498628,-96.15262,,Populated Place
Cordova,NE,Nebraska,Seward,40.718477,-97.340721,,Populated Place
Cortland,NE,Nebraska,Gage,40.497599,-96.716627,,Populated Place
Cozad,NE,Nebraska,Dawson,40.861934,-99.992091,,Populated Place
Crab Orchard,NE,Nebraska,Johnson,40.316648,-96.411569,,Populated Place
Craig,NE,Nebraska,Burt,41.771497,-96.392398,,Populated Place
Crawford,NE,Nebraska,Dawes,42.67584,-103.405336,,Populated Place
Creighton,NE,Nebraska,Knox,42.468053,-97.89323,,Populated Place
Creston,NE,Nebraska,Platte,41.660695,-97.368692,,Populated Place
Crete,NE,Nebraska,Saline,40.619302,-96.956676,,Populated Place
Crofton,NE,Nebraska,Knox,42.737028,-97.540589,,Populated Place
Crookston,NE,Nebraska,Cherry,42.925506,-100.773473,,Populated Place
Culbertson,NE,Nebraska,Hitchcock,40.223707,-100.850043,,Populated Place
Cuming County,NE,Nebraska,,41.9164,-96.7874,,Populated Place
Curtis,NE,Nebraska,Frontier,40.613067,-100.510406,,Populated Place
Custer County,NE,Nebraska,,41.39426,-99.72614,,Populated Place
Dakota City,NE,Nebraska,Dakota,42.38074,-96.453608,,Populated Place
Dakota County,NE,Nebraska,,42.39111,-96.56451,,Populated Place
Dalton,NE,Nebraska,Cheyenne,41.406778,-102.972609,,Populated Place
Danbury,NE,Nebraska,Red Willow,40.037689,-100.424228,,Populated Place
Dannebrog,NE,Nebraska,Howard,41.119156,-98.554564,,Populated Place
Davenport,NE,Nebraska,Thayer,40.310782,-97.80496,,Populated Place
Davey,NE,Nebraska,Lancaster,41.002543,-96.641379,,Populated Place
David City,NE,Nebraska,Butler,41.237315,-97.126229,,Populated Place
Dawes County,NE,Nebraska,,42.71972,-103.13544,,Populated Place
Dawson,NE,Nebraska,Richardson,40.137697,-95.834097,,Populated Place
Dawson County,NE,Nebraska,,40.86994,-99.81957,,Populated Place
Daykin,NE,Nebraska,Jefferson,40.31916,-97.304306,,Populated Place
De Witt,NE,Nebraska,Saline,40.39438,-96.933766,,Populated Place
Decatur,NE,Nebraska,Burt,41.996553,-96.259456,,Populated Place
Denton,NE,Nebraska,Lancaster,40.700905,-96.853157,,Populated Place
Deshler,NE,Nebraska,Thayer,40.138668,-97.730007,,Populated Place
Deuel County,NE,Nebraska,,41.1116,-102.33395,,Populated Place
Deweese,NE,Nebraska,Clay,40.379234,-98.177199,,Populated Place
Dickens,NE,Nebraska,Lincoln,40.804089,-101.01495,,Populated Place
Diller,NE,Nebraska,Jefferson,40.119201,-96.949487,,Populated Place
Dix,NE,Nebraska,Kimball,41.226993,-103.479603,,Populated Place
Dixon,NE,Nebraska,Dixon,42.41853,-96.977381,,Populated Place
Dixon County,NE,Nebraska,,42.49319,-96.86775,,Populated Place
Dodge,NE,Nebraska,Dodge,41.681609,-96.818077,,Populated Place
Dodge County,NE,Nebraska,,41.57789,-96.65398,,Populated Place
Doniphan,NE,Nebraska,Hall,40.770031,-98.37901,,Populated Place
Dorchester,NE,Nebraska,Saline,40.649858,-97.105562,,Populated Place
Douglas,NE,Nebraska,Otoe,40.583824,-96.396958,,Populated Place
Douglas County,NE,Nebraska,,41.29535,-96.15448,,Populated Place
Du Bois,NE,Nebraska,Pawnee,40.037486,-96.057477,,Populated Place
Dunbar,NE,Nebraska,Otoe,40.659156,-96.013575,,Populated Place
Duncan,NE,Nebraska,Platte,41.389444,-97.494444,,Populated Place
Dundy County,NE,Nebraska,,40.17624,-101.68796,,Populated Place
Dunning,NE,Nebraska,Blaine,41.813107,-100.087271,,Populated Place
Dwight,NE,Nebraska,Butler,41.089388,-96.993143,,Populated Place
Eagle,NE,Nebraska,Cass,40.816909,-96.428965,,Populated Place
Eddyville,NE,Nebraska,Dawson,41.0079,-99.681009,,Populated Place
Edgar,NE,Nebraska,Clay,40.365166,-97.972679,,Populated Place
Edison,NE,Nebraska,Furnas,40.280176,-99.785988,,Populated Place
Elba,NE,Nebraska,Howard,41.28644,-98.575622,,Populated Place
Elgin,NE,Nebraska,Antelope,41.973239,-98.075082,,Populated Place
Elk Creek,NE,Nebraska,Johnson,40.2977,-96.142128,,Populated Place
Elkhorn,NE,Nebraska,Douglas,41.275647,-96.24308,,Populated Place
Ellsworth,NE,Nebraska,Sheridan,42.169717,-102.47245,,Populated Place
Elm Creek,NE,Nebraska,Buffalo,40.730079,-99.372786,,Populated Place
Elmwood,NE,Nebraska,Cass,40.837811,-96.294395,,Populated Place
Elsie,NE,Nebraska,Perkins,40.859647,-101.369994,,Populated Place
Elsmere,NE,Nebraska,Cherry,42.264974,-100.282412,,Populated Place
Elwood,NE,Nebraska,Gosper,40.574738,-99.825812,,Populated Place
Elyria,NE,Nebraska,Valley,41.695655,-99.046656,,Populated Place
Emerson,NE,Nebraska,Dakota,42.285247,-96.71587,,Populated Place
Emmet,NE,Nebraska,Holt,42.474708,-98.823777,,Populated Place
Enders,NE,Nebraska,Chase,40.465492,-101.522156,,Populated Place
Endicott,NE,Nebraska,Jefferson,40.073407,-97.093787,,Populated Place
Ericson,NE,Nebraska,Wheeler,41.782804,-98.645323,,Populated Place
Eustis,NE,Nebraska,Frontier,40.626745,-100.054694,,Populated Place
Ewing,NE,Nebraska,Holt,42.185107,-98.398137,,Populated Place
Exeter,NE,Nebraska,Fillmore,40.634062,-97.442388,,Populated Place
Fairbury,NE,Nebraska,Jefferson,40.148817,-97.183918,,Populated Place
Fairfield,NE,Nebraska,Clay,40.428511,-98.106272,,Populated Place
Fairmont,NE,Nebraska,Fillmore,40.6404,-97.58729,,Populated Place
Falls City,NE,Nebraska,Richardson,40.074193,-95.593148,,Populated Place
Farnam,NE,Nebraska,Dawson,40.712881,-100.206878,,Populated Place
Farwell,NE,Nebraska,Howard,41.220378,-98.648144,,Populated Place
Filley,NE,Nebraska,Gage,40.294606,-96.530132,,Populated Place
Fillmore County,NE,Nebraska,,40.52467,-97.5965,,Populated Place
Firth,NE,Nebraska,Lancaster,40.558595,-96.614023,,Populated Place
Fordyce,NE,Nebraska,Cedar,42.730889,-97.356665,,Populated Place
Fort Calhoun,NE,Nebraska,Washington,41.437281,-96.032375,,Populated Place
Franklin,NE,Nebraska,Franklin,40.105172,-98.946862,,Populated Place
Franklin County,NE,Nebraska,,40.17634,-98.9528,,Populated Place
Fremont,NE,Nebraska,Dodge,41.441637,-96.494468,,Populated Place
Friend,NE,Nebraska,Saline,40.636792,-97.273928,,Populated Place
Frontier County,NE,Nebraska,,40.53008,-100.3942,,Populated Place
Fullerton,NE,Nebraska,Nance,41.366042,-98.005362,,Populated Place
Funk,NE,Nebraska,Phelps,40.502031,-99.244992,,Populated Place
Furnas County,NE,Nebraska,,40.17647,-99.91227,,Populated Place
Gage County,NE,Nebraska,,40.26193,-96.68944,,Populated Place
Garden County,NE,Nebraska,,41.61943,-102.33544,,Populated Place
Garfield County,NE,Nebraska,,41.91436,-98.99139,,Populated Place
Garland,NE,Nebraska,Seward,40.941189,-96.97019,,Populated Place
Geneva,NE,Nebraska,Fillmore,40.527731,-97.609625,,Populated Place
Genoa,NE,Nebraska,Nance,41.446776,-97.764011,,Populated Place
Gering,NE,Nebraska,Scotts Bluff,41.821993,-103.662896,,Populated Place
Gibbon,NE,Nebraska,Buffalo,40.744445,-98.85435,,Populated Place
Gilead,NE,Nebraska,Thayer,40.146986,-97.42714,,Populated Place
Giltner,NE,Nebraska,Hamilton,40.765402,-98.14344,,Populated Place
Glenvil,NE,Nebraska,Clay,40.493145,-98.246475,,Populated Place
Goehner,NE,Nebraska,Seward,40.830208,-97.205456,,Populated Place
Gordon,NE,Nebraska,Sheridan,42.806843,-102.204929,,Populated Place
Gosper County,NE,Nebraska,,40.51482,-99.8307,,Populated Place
Gothenburg,NE,Nebraska,Dawson,40.940035,-100.154707,,Populated Place
Grafton,NE,Nebraska,Fillmore,40.640193,-97.740263,,Populated Place
Grand Island,NE,Nebraska,Hall,40.921858,-98.341062,,Populated Place
Grant,NE,Nebraska,Perkins,40.851069,-101.719589,,Populated Place
Grant County,NE,Nebraska,,41.91499,-101.74052,,Populated Place
Greeley,NE,Nebraska,Greeley,41.552578,-98.529951,,Populated Place
Greeley County,NE,Nebraska,,41.56744,-98.52124,,Populated Place
Greenwood,NE,Nebraska,Cass,40.97064,-96.42584,,Populated Place
Gresham,NE,Nebraska,York,41.020952,-97.407937,,Populated Place
Gretna,NE,Nebraska,Sarpy,41.134458,-96.245837,,Populated Place
Guide Rock,NE,Nebraska,Webster,40.081186,-98.339064,,Populated Place
Gurley,NE,Nebraska,Cheyenne,41.28771,-102.982325,,Populated Place
Hadar,NE,Nebraska,Pierce,42.105,-97.448889,,Populated Place
Haigler,NE,Nebraska,Dundy,40.064179,-101.937106,,Populated Place
Hall County,NE,Nebraska,,40.87257,-98.50217,,Populated Place
Hallam,NE,Nebraska,Lancaster,40.554734,-96.754518,,Populated Place
Halsey,NE,Nebraska,Thomas,41.929095,-100.295515,,Populated Place
Hamilton County,NE,Nebraska,,40.87356,-98.02323,,Populated Place
Hampton,NE,Nebraska,Hamilton,40.923609,-97.884146,,Populated Place
Hardy,NE,Nebraska,Nuckolls,40.028452,-97.927057,,Populated Place
Harlan County,NE,Nebraska,,40.1765,-99.40464,,Populated Place
Harrisburg,NE,Nebraska,Banner,41.55306,-103.711141,,Populated Place
Harrison,NE,Nebraska,Sioux,42.394594,-103.831803,,Populated Place
Hartington,NE,Nebraska,Cedar,42.623494,-97.283678,,Populated Place
Harvard,NE,Nebraska,Clay,40.626463,-98.084574,,Populated Place
Hastings,NE,Nebraska,Adams,40.587654,-98.391146,,Populated Place
Hay Springs,NE,Nebraska,Sheridan,42.640122,-102.675641,,Populated Place
Hayes Center,NE,Nebraska,Hayes,40.517316,-101.025208,,Populated Place
Hayes County,NE,Nebraska,,40.52478,-101.06184,,Populated Place
Hazard,NE,Nebraska,Sherman,41.093368,-99.071859,,Populated Place
Heartwell,NE,Nebraska,Kearney,40.571601,-98.78514,,Populated Place
Hebron,NE,Nebraska,Thayer,40.172807,-97.605228,,Populated Place
Hemingford,NE,Nebraska,Box Butte,42.33117,-103.064412,,Populated Place
Henderson,NE,Nebraska,York,40.781374,-97.797865,,Populated Place
Hendley,NE,Nebraska,Furnas,40.106312,-99.971537,,Populated Place
Herman,NE,Nebraska,Washington,41.652381,-96.286942,,Populated Place
Hershey,NE,Nebraska,Lincoln,41.155303,-101.001157,,Populated Place
Hickman,NE,Nebraska,Lancaster,40.624558,-96.624924,,Populated Place
Hildreth,NE,Nebraska,Franklin,40.321743,-99.057128,,Populated Place
Hitchcock County,NE,Nebraska,,40.17635,-101.04227,,Populated Place
Holbrook,NE,Nebraska,Furnas,40.301893,-100.013593,,Populated Place
Holdrege,NE,Nebraska,Phelps,40.447527,-99.367233,,Populated Place
Holstein,NE,Nebraska,Adams,40.454169,-98.653777,,Populated Place
Holt County,NE,Nebraska,,42.45571,-98.78384,,Populated Place
Homer,NE,Nebraska,Dakota,42.321667,-96.489167,,Populated Place
Hooker County,NE,Nebraska,,41.91591,-101.13533,,Populated Place
Hooper,NE,Nebraska,Dodge,41.641371,-96.523231,,Populated Place
Hordville,NE,Nebraska,Hamilton,41.081253,-97.888145,,Populated Place
Hoskins,NE,Nebraska,Wayne,42.140839,-97.308435,,Populated Place
Howard County,NE,Nebraska,,41.22004,-98.51709,,Populated Place
Howells,NE,Nebraska,Colfax,41.696441,-96.985811,,Populated Place
Hubbard,NE,Nebraska,Dakota,42.413139,-96.622425,,Populated Place
Hubbell,NE,Nebraska,Thayer,40.045581,-97.473467,,Populated Place
Humboldt,NE,Nebraska,Richardson,40.156595,-95.931079,,Populated Place
Humphrey,NE,Nebraska,Platte,41.670184,-97.498649,,Populated Place
Hyannis,NE,Nebraska,Grant,42.006967,-101.748296,,Populated Place
Imperial,NE,Nebraska,Chase,40.525124,-101.646775,,Populated Place
Inavale,NE,Nebraska,Webster,40.095886,-98.661191,,Populated Place
Indianola,NE,Nebraska,Red Willow,40.235718,-100.429758,,Populated Place
Inland,NE,Nebraska,Clay,40.589934,-98.223379,,Populated Place
Inman,NE,Nebraska,Holt,42.376149,-98.538366,,Populated Place
Ithaca,NE,Nebraska,Saunders,41.174849,-96.529785,,Populated Place
Jackson,NE,Nebraska,Dakota,42.452877,-96.574335,,Populated Place
Jansen,NE,Nebraska,Jefferson,40.207425,-97.024426,,Populated Place
Jefferson County,NE,Nebraska,,40.17576,-97.14272,,Populated Place
Johnson,NE,Nebraska,Nemaha,40.401623,-95.988276,,Populated Place
Johnson County,NE,Nebraska,,40.39263,-96.2651,,Populated Place
Johnstown,NE,Nebraska,Brown,42.530857,-100.045322,,Populated Place
Julian,NE,Nebraska,Nemaha,40.486056,-95.85046,,Populated Place
Juniata,NE,Nebraska,Adams,40.586652,-98.515017,,Populated Place
Kearney,NE,Nebraska,Buffalo,40.7086,-99.1203,,Populated Place
Kearney County,NE,Nebraska,,40.50671,-98.94802,,Populated Place
Keith County,NE,Nebraska,,41.19879,-101.66135,,Populated Place
Kenesaw,NE,Nebraska,Adams,40.61645,-98.657241,,Populated Place
Kennard,NE,Nebraska,Washington,41.471139,-96.161927,,Populated Place
Keya Paha County,NE,Nebraska,,42.87883,-99.71235,,Populated Place
Keystone,NE,Nebraska,Keith,41.262129,-101.628218,,Populated Place
Kilgore,NE,Nebraska,Cherry,42.914587,-100.988447,,Populated Place
Kimball,NE,Nebraska,Kimball,41.23208,-103.660236,,Populated Place
Kimball County,NE,Nebraska,,41.19766,-103.71495,,Populated Place
Knox County,NE,Nebraska,,42.63678,-97.8919,,Populated Place
La Vista,NE,Nebraska,Sarpy,41.171983,-96.040256,,Populated Place
Lakeside,NE,Nebraska,Sheridan,42.049595,-102.443655,,Populated Place
